# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 6 -i /data/shared/emapper_jobs/user_data/MM_5ake07qj/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_5ake07qj -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_5ake07qj
# time: Wed May 19 14:39:19 2021
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
rna1207_3	109478.XP_005858631.1	2.3e-246	858.6	Chiroptera	TUBD1	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005814,GO:0005815,GO:0005829,GO:0005856,GO:0008150,GO:0008589,GO:0009966,GO:0009967,GO:0010646,GO:0010647,GO:0015630,GO:0023051,GO:0023056,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044450,GO:0044464,GO:0045880,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0065007,GO:0070013		ko:K10390					ko00000,ko03036,ko04812				Mammalia	38FCF@33154,3BDJ9@33208,3CTHM@33213,3JD6U@40674,4851F@7711,48WK1@7742,4KUPX@9397,COG5023@1,KOG1374@2759	NA|NA|NA	Z	Belongs to the tubulin family
rna1209_2	29078.XP_008147706.1	2e-227	795.4	Chiroptera	VMP1	GO:0000003,GO:0000407,GO:0000421,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005773,GO:0005774,GO:0005776,GO:0005783,GO:0006810,GO:0006887,GO:0006914,GO:0006996,GO:0007029,GO:0007030,GO:0007155,GO:0007275,GO:0007565,GO:0007566,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0010256,GO:0012505,GO:0016020,GO:0016043,GO:0016192,GO:0022414,GO:0022607,GO:0022610,GO:0031090,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032940,GO:0034329,GO:0034330,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044248,GO:0044422,GO:0044424,GO:0044428,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0044706,GO:0046903,GO:0048856,GO:0051179,GO:0051234,GO:0051704,GO:0061919,GO:0070013,GO:0071840,GO:0098588,GO:0098609,GO:0098805		ko:K21248	ko04140,map04140				ko00000,ko00001				Mammalia	38FUA@33154,3BE7T@33208,3CUN3@33213,3JFJ3@40674,48BHC@7711,48V1S@7742,4M0CP@9397,KOG1109@1,KOG1109@2759	NA|NA|NA	S	Vacuole membrane protein 1
rna1208_2	29078.XP_008147706.1	2.6e-227	795.0	Chiroptera	VMP1	GO:0000003,GO:0000407,GO:0000421,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005773,GO:0005774,GO:0005776,GO:0005783,GO:0006810,GO:0006887,GO:0006914,GO:0006996,GO:0007029,GO:0007030,GO:0007155,GO:0007275,GO:0007565,GO:0007566,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0010256,GO:0012505,GO:0016020,GO:0016043,GO:0016192,GO:0022414,GO:0022607,GO:0022610,GO:0031090,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032940,GO:0034329,GO:0034330,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044248,GO:0044422,GO:0044424,GO:0044428,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0044706,GO:0046903,GO:0048856,GO:0051179,GO:0051234,GO:0051704,GO:0061919,GO:0070013,GO:0071840,GO:0098588,GO:0098609,GO:0098805		ko:K21248	ko04140,map04140				ko00000,ko00001				Mammalia	38FUA@33154,3BE7T@33208,3CUN3@33213,3JFJ3@40674,48BHC@7711,48V1S@7742,4M0CP@9397,KOG1109@1,KOG1109@2759	NA|NA|NA	S	Vacuole membrane protein 1
rna1210_2	9707.XP_004397720.1	3.6e-92	344.7	Carnivora	PTRH2	GO:0003674,GO:0003824,GO:0004045,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0008150,GO:0009892,GO:0010468,GO:0010605,GO:0010629,GO:0010941,GO:0010942,GO:0016787,GO:0016788,GO:0019222,GO:0042981,GO:0043065,GO:0043066,GO:0043067,GO:0043068,GO:0043069,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0052689,GO:0060255,GO:0060548,GO:0065007,GO:0140098,GO:0140101,GO:2000209,GO:2000210,GO:2000811	3.1.1.29	ko:K04794					ko00000,ko01000,ko03012				Mammalia	3A5QT@33154,3BIPK@33208,3D6I7@33213,3ES13@33554,3J732@40674,480R5@7711,495TP@7742,COG1990@1,KOG3282@2759	NA|NA|NA	S	peptidyl-tRNA hydrolase 2
rna1211_2	9707.XP_004397720.1	3e-92	344.7	Carnivora	PTRH2	GO:0003674,GO:0003824,GO:0004045,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0008150,GO:0009892,GO:0010468,GO:0010605,GO:0010629,GO:0010941,GO:0010942,GO:0016787,GO:0016788,GO:0019222,GO:0042981,GO:0043065,GO:0043066,GO:0043067,GO:0043068,GO:0043069,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0052689,GO:0060255,GO:0060548,GO:0065007,GO:0140098,GO:0140101,GO:2000209,GO:2000210,GO:2000811	3.1.1.29	ko:K04794					ko00000,ko01000,ko03012				Mammalia	3A5QT@33154,3BIPK@33208,3D6I7@33213,3ES13@33554,3J732@40674,480R5@7711,495TP@7742,COG1990@1,KOG3282@2759	NA|NA|NA	S	peptidyl-tRNA hydrolase 2
rna1213_3	246437.XP_006154680.1	0.0	3353.1	Euarchontoglires	CLTC	GO:0000041,GO:0000139,GO:0000226,GO:0000278,GO:0000280,GO:0000323,GO:0002020,GO:0002376,GO:0002478,GO:0002495,GO:0002504,GO:0003674,GO:0003676,GO:0003723,GO:0003725,GO:0005102,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005694,GO:0005737,GO:0005739,GO:0005764,GO:0005765,GO:0005768,GO:0005773,GO:0005774,GO:0005794,GO:0005802,GO:0005819,GO:0005829,GO:0005856,GO:0005874,GO:0005876,GO:0005886,GO:0006109,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006826,GO:0006886,GO:0006897,GO:0006898,GO:0006996,GO:0007010,GO:0007017,GO:0007030,GO:0007049,GO:0007051,GO:0007052,GO:0007154,GO:0007165,GO:0007166,GO:0007267,GO:0007346,GO:0008022,GO:0008092,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010008,GO:0010256,GO:0010556,GO:0010558,GO:0010564,GO:0010605,GO:0012505,GO:0012506,GO:0015031,GO:0015630,GO:0015682,GO:0015833,GO:0016020,GO:0016043,GO:0016055,GO:0016192,GO:0016197,GO:0016482,GO:0019222,GO:0019538,GO:0019882,GO:0019884,GO:0019886,GO:0019899,GO:0019900,GO:0019901,GO:0019904,GO:0022402,GO:0022603,GO:0022607,GO:0023052,GO:0030001,GO:0030117,GO:0030118,GO:0030135,GO:0030136,GO:0030139,GO:0030163,GO:0030276,GO:0030315,GO:0030424,GO:0030506,GO:0030659,GO:0030662,GO:0030665,GO:0030666,GO:0030669,GO:0031072,GO:0031090,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031410,GO:0031523,GO:0031623,GO:0031982,GO:0031984,GO:0032051,GO:0032501,GO:0032588,GO:0032799,GO:0032801,GO:0032802,GO:0032879,GO:0032880,GO:0032881,GO:0032885,GO:0032886,GO:0032991,GO:0033036,GO:0033043,GO:0033218,GO:0033267,GO:0033572,GO:0034381,GO:0034383,GO:0034613,GO:0034622,GO:0035567,GO:0036019,GO:0036020,GO:0042147,GO:0042277,GO:0042383,GO:0042802,GO:0042886,GO:0042995,GO:0043005,GO:0043112,GO:0043170,GO:0043195,GO:0043209,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043255,GO:0043679,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044306,GO:0044422,GO:0044424,GO:0044425,GO:0044427,GO:0044430,GO:0044431,GO:0044433,GO:0044437,GO:0044440,GO:0044444,GO:0044446,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0045056,GO:0045184,GO:0045202,GO:0045334,GO:0045912,GO:0046907,GO:0048002,GO:0048268,GO:0048285,GO:0048475,GO:0048519,GO:0048523,GO:0050750,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051128,GO:0051171,GO:0051172,GO:0051179,GO:0051225,GO:0051234,GO:0051239,GO:0051493,GO:0051641,GO:0051649,GO:0051716,GO:0051726,GO:0060071,GO:0060236,GO:0060255,GO:0060341,GO:0061024,GO:0062012,GO:0062014,GO:0065003,GO:0065007,GO:0070325,GO:0070507,GO:0070727,GO:0070925,GO:0071439,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0071944,GO:0072512,GO:0072583,GO:0072686,GO:0080090,GO:0090175,GO:0090224,GO:0090307,GO:0097006,GO:0097159,GO:0097458,GO:0097708,GO:0097718,GO:0098588,GO:0098657,GO:0098791,GO:0098793,GO:0098796,GO:0098805,GO:0098852,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0120025,GO:0120038,GO:0140014,GO:0150034,GO:0198738,GO:1900125,GO:1900126,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1902850,GO:1903047,GO:1903076,GO:1903077,GO:1903827,GO:1903828,GO:1904375,GO:1904376,GO:1905114,GO:1905330,GO:1905475,GO:1905476,GO:1990381,GO:1990498,GO:1990763,GO:2000026,GO:2000027		ko:K04646	ko04142,ko04144,ko04721,ko04961,ko05016,ko05100,map04142,map04144,map04721,map04961,map05016,map05100				ko00000,ko00001,ko04131,ko04147				Mammalia	35DDN@314146,38CNM@33154,3B9ST@33208,3CR8Q@33213,3J5GY@40674,481EP@7711,493TS@7742,KOG0985@1,KOG0985@2759	NA|NA|NA	U	negative regulation of hyaluronan biosynthetic process
rna1212_1	118797.XP_007449155.1	0.0	3353.5	Cetartiodactyla	CLTC	GO:0000041,GO:0000139,GO:0000226,GO:0000278,GO:0000280,GO:0000323,GO:0002020,GO:0002376,GO:0002478,GO:0002495,GO:0002504,GO:0003674,GO:0003676,GO:0003723,GO:0003725,GO:0005102,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005694,GO:0005737,GO:0005739,GO:0005764,GO:0005765,GO:0005768,GO:0005773,GO:0005774,GO:0005794,GO:0005802,GO:0005819,GO:0005829,GO:0005856,GO:0005874,GO:0005876,GO:0005886,GO:0006109,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006826,GO:0006886,GO:0006897,GO:0006898,GO:0006996,GO:0007010,GO:0007017,GO:0007030,GO:0007049,GO:0007051,GO:0007052,GO:0007154,GO:0007165,GO:0007166,GO:0007267,GO:0007346,GO:0008022,GO:0008092,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010008,GO:0010256,GO:0010556,GO:0010558,GO:0010564,GO:0010605,GO:0012505,GO:0012506,GO:0015031,GO:0015630,GO:0015682,GO:0015833,GO:0016020,GO:0016043,GO:0016055,GO:0016192,GO:0016197,GO:0016482,GO:0019222,GO:0019538,GO:0019882,GO:0019884,GO:0019886,GO:0019899,GO:0019900,GO:0019901,GO:0019904,GO:0022402,GO:0022603,GO:0022607,GO:0023052,GO:0030001,GO:0030117,GO:0030118,GO:0030135,GO:0030136,GO:0030139,GO:0030163,GO:0030276,GO:0030315,GO:0030424,GO:0030506,GO:0030659,GO:0030662,GO:0030665,GO:0030666,GO:0030669,GO:0031072,GO:0031090,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031410,GO:0031523,GO:0031623,GO:0031982,GO:0031984,GO:0032051,GO:0032501,GO:0032588,GO:0032799,GO:0032801,GO:0032802,GO:0032879,GO:0032880,GO:0032881,GO:0032885,GO:0032886,GO:0032991,GO:0033036,GO:0033043,GO:0033218,GO:0033267,GO:0033572,GO:0034381,GO:0034383,GO:0034613,GO:0034622,GO:0035567,GO:0036019,GO:0036020,GO:0042147,GO:0042277,GO:0042383,GO:0042802,GO:0042886,GO:0042995,GO:0043005,GO:0043112,GO:0043170,GO:0043195,GO:0043209,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043255,GO:0043679,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044306,GO:0044422,GO:0044424,GO:0044425,GO:0044427,GO:0044430,GO:0044431,GO:0044433,GO:0044437,GO:0044440,GO:0044444,GO:0044446,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0045056,GO:0045184,GO:0045202,GO:0045334,GO:0045912,GO:0046907,GO:0048002,GO:0048268,GO:0048285,GO:0048475,GO:0048519,GO:0048523,GO:0050750,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051128,GO:0051171,GO:0051172,GO:0051179,GO:0051225,GO:0051234,GO:0051239,GO:0051493,GO:0051641,GO:0051649,GO:0051716,GO:0051726,GO:0060071,GO:0060236,GO:0060255,GO:0060341,GO:0061024,GO:0062012,GO:0062014,GO:0065003,GO:0065007,GO:0070325,GO:0070507,GO:0070727,GO:0070925,GO:0071439,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0071944,GO:0072512,GO:0072583,GO:0072686,GO:0080090,GO:0090175,GO:0090224,GO:0090307,GO:0097006,GO:0097159,GO:0097458,GO:0097708,GO:0097718,GO:0098588,GO:0098657,GO:0098791,GO:0098793,GO:0098796,GO:0098805,GO:0098852,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0120025,GO:0120038,GO:0140014,GO:0150034,GO:0198738,GO:1900125,GO:1900126,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1902850,GO:1903047,GO:1903076,GO:1903077,GO:1903827,GO:1903828,GO:1904375,GO:1904376,GO:1905114,GO:1905330,GO:1905475,GO:1905476,GO:1990381,GO:1990498,GO:1990763,GO:2000026,GO:2000027		ko:K04646	ko04142,ko04144,ko04721,ko04961,ko05016,ko05100,map04142,map04144,map04721,map04961,map05016,map05100				ko00000,ko00001,ko04131,ko04147				Mammalia	38CNM@33154,3B9ST@33208,3CR8Q@33213,3J5GY@40674,481EP@7711,493TS@7742,4J8VX@91561,KOG0985@1,KOG0985@2759	NA|NA|NA	U	Clathrin heavy chain
gene804_2	9694.XP_007091138.1	2.1e-86	325.5	Carnivora	UBE2L3	GO:0000151,GO:0000209,GO:0003674,GO:0003712,GO:0003713,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006355,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0007049,GO:0008150,GO:0008152,GO:0008283,GO:0009056,GO:0009057,GO:0009719,GO:0009725,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0014070,GO:0016567,GO:0016740,GO:0019219,GO:0019222,GO:0019538,GO:0019787,GO:0019899,GO:0019941,GO:0022402,GO:0030163,GO:0030234,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031396,GO:0031398,GO:0031399,GO:0031401,GO:0031625,GO:0031960,GO:0031974,GO:0031981,GO:0032268,GO:0032270,GO:0032446,GO:0032870,GO:0032991,GO:0033993,GO:0036211,GO:0042221,GO:0043085,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043632,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0044770,GO:0045935,GO:0048518,GO:0048522,GO:0048545,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051252,GO:0051254,GO:0051338,GO:0051347,GO:0051384,GO:0051438,GO:0051443,GO:0051603,GO:0051716,GO:0055106,GO:0060255,GO:0061631,GO:0061650,GO:0065007,GO:0065009,GO:0070013,GO:0070647,GO:0070887,GO:0070979,GO:0071310,GO:0071383,GO:0071384,GO:0071385,GO:0071396,GO:0071407,GO:0071495,GO:0071704,GO:0080090,GO:0097027,GO:0098772,GO:0140096,GO:0140110,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1902680,GO:1903320,GO:1903322,GO:1903506,GO:1903508,GO:1990234,GO:2000112,GO:2001141	2.3.2.23	ko:K04552	ko04120,ko05012,map04120,map05012				ko00000,ko00001,ko01000,ko04121				Mammalia	38D8J@33154,3BCMF@33208,3CY98@33213,3ES7C@33554,3J3J0@40674,484ZG@7711,48YSU@7742,COG5078@1,KOG0422@2759	NA|NA|NA	O	Ubiquitin-conjugating enzyme E2
rna1214_3	9823.ENSSSCP00000018719	0.0	1554.7	Cetartiodactyla	DHX40	GO:0000375,GO:0000377,GO:0000398,GO:0003674,GO:0003676,GO:0003723,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005737,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0008380,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0032991,GO:0034641,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0070035,GO:0071704,GO:0090304,GO:0097159,GO:0140098,GO:1901360,GO:1901363,GO:1990904	3.6.4.13	ko:K18711					ko00000,ko01000,ko03019				Mammalia	38EHI@33154,3B9QP@33208,3CTBT@33213,3J2IM@40674,47ZSD@7711,490TD@7742,4IYIG@91561,COG1643@1,KOG0922@2759	NA|NA|NA	A	ATP-dependent RNA helicase
gene806_1	10042.XP_006987397.1	2.3e-166	591.7	Rodentia	RNF41	GO:0000209,GO:0001932,GO:0002682,GO:0002694,GO:0003674,GO:0003824,GO:0004842,GO:0005102,GO:0005126,GO:0005128,GO:0005135,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005829,GO:0006355,GO:0006464,GO:0006508,GO:0006807,GO:0006915,GO:0007154,GO:0007165,GO:0007166,GO:0008150,GO:0008152,GO:0008219,GO:0008285,GO:0009056,GO:0009057,GO:0009889,GO:0009892,GO:0009893,GO:0009894,GO:0009895,GO:0009896,GO:0009966,GO:0009987,GO:0010468,GO:0010498,GO:0010506,GO:0010507,GO:0010556,GO:0010604,GO:0010639,GO:0010646,GO:0010821,GO:0010823,GO:0012501,GO:0012505,GO:0016241,GO:0016242,GO:0016567,GO:0016740,GO:0017016,GO:0017160,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0019787,GO:0019899,GO:0019900,GO:0019901,GO:0019904,GO:0023051,GO:0023052,GO:0030163,GO:0030334,GO:0030336,GO:0030971,GO:0031267,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031329,GO:0031330,GO:0031399,GO:0031984,GO:0032268,GO:0032446,GO:0032878,GO:0032879,GO:0033043,GO:0036211,GO:0040012,GO:0040013,GO:0042127,GO:0042176,GO:0042325,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043408,GO:0043412,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045595,GO:0045619,GO:0045637,GO:0045732,GO:0048471,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0050789,GO:0050793,GO:0050794,GO:0050865,GO:0050896,GO:0051020,GO:0051090,GO:0051091,GO:0051128,GO:0051129,GO:0051171,GO:0051173,GO:0051174,GO:0051239,GO:0051246,GO:0051247,GO:0051249,GO:0051252,GO:0051270,GO:0051271,GO:0051603,GO:0051716,GO:0051865,GO:0051896,GO:0060255,GO:0061630,GO:0061659,GO:0065007,GO:0065009,GO:0070647,GO:0070851,GO:0071704,GO:0071782,GO:0080090,GO:0097190,GO:0097191,GO:0098827,GO:0140096,GO:1901524,GO:1901525,GO:1901564,GO:1901565,GO:1901575,GO:1902105,GO:1902531,GO:1903146,GO:1903147,GO:1903506,GO:1903706,GO:1990782,GO:2000026,GO:2000112,GO:2000114,GO:2000145,GO:2000146,GO:2000377,GO:2000379,GO:2001141	2.3.2.27	ko:K11981	ko04144,map04144				ko00000,ko00001,ko01000,ko03029,ko04121,ko04131				Mammalia	35AFZ@314146,38N6U@33154,3BBX8@33208,3CWUY@33213,3J3DX@40674,47YZ0@7711,48VTH@7742,4PW5N@9989,KOG0297@1,KOG0297@2759	NA|NA|NA	O	USP8 interacting
rna1219_1	9612.ENSCAFP00000025945	4.4e-177	628.2	Carnivora	GDPD1	GO:0003674,GO:0003824,GO:0004620,GO:0004622,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006066,GO:0006576,GO:0006629,GO:0006644,GO:0006793,GO:0006796,GO:0006807,GO:0008081,GO:0008150,GO:0008152,GO:0009308,GO:0009987,GO:0012505,GO:0016020,GO:0016298,GO:0016787,GO:0016788,GO:0019637,GO:0031984,GO:0034308,GO:0034641,GO:0042175,GO:0042439,GO:0042578,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044106,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0048471,GO:0052689,GO:0070291,GO:0071704,GO:0098827,GO:1901564,GO:1901615	3.1.4.39	ko:K22387	ko00565,map00565		R07388	RC00017,RC00425	ko00000,ko00001,ko01000				Mammalia	38DAY@33154,3BJU3@33208,3D05T@33213,3ES0B@33554,3J3F1@40674,488NQ@7711,48UZF@7742,COG0584@1,KOG2258@2759	NA|NA|NA	C	Glycerophosphodiester phosphodiesterase domain containing 1
rna1220_1	9612.ENSCAFP00000025945	4.1e-143	514.2	Carnivora	GDPD1	GO:0003674,GO:0003824,GO:0004620,GO:0004622,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006066,GO:0006576,GO:0006629,GO:0006644,GO:0006793,GO:0006796,GO:0006807,GO:0008081,GO:0008150,GO:0008152,GO:0009308,GO:0009987,GO:0012505,GO:0016020,GO:0016298,GO:0016787,GO:0016788,GO:0019637,GO:0031984,GO:0034308,GO:0034641,GO:0042175,GO:0042439,GO:0042578,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044106,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0048471,GO:0052689,GO:0070291,GO:0071704,GO:0098827,GO:1901564,GO:1901615	3.1.4.39	ko:K22387	ko00565,map00565		R07388	RC00017,RC00425	ko00000,ko00001,ko01000				Mammalia	38DAY@33154,3BJU3@33208,3D05T@33213,3ES0B@33554,3J3F1@40674,488NQ@7711,48UZF@7742,COG0584@1,KOG2258@2759	NA|NA|NA	C	Glycerophosphodiester phosphodiesterase domain containing 1
rna1223_2	109478.XP_005858645.1	6.1e-95	355.9	Mammalia	GOSR2			ko:K08496	ko04130,map04130				ko00000,ko00001,ko04131				Mammalia	3A42S@33154,3CNFW@33208,3E4KK@33213,3JQ2R@40674,48RCU@7711,49MYN@7742,KOG3251@1,KOG3251@2759	NA|NA|NA	U	Golgi SNAP receptor complex member 2
rna1222_3	9668.ENSMPUP00000008248	3.5e-93	350.1	Carnivora	GOSR2	GO:0000139,GO:0000149,GO:0003674,GO:0005484,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005770,GO:0005783,GO:0005789,GO:0005794,GO:0005798,GO:0006605,GO:0006623,GO:0006810,GO:0006886,GO:0006888,GO:0006891,GO:0006892,GO:0006896,GO:0006906,GO:0006996,GO:0007034,GO:0008104,GO:0008150,GO:0009987,GO:0010008,GO:0012505,GO:0012506,GO:0012507,GO:0015031,GO:0015833,GO:0016020,GO:0016043,GO:0016050,GO:0016192,GO:0016197,GO:0016482,GO:0030133,GO:0030134,GO:0030135,GO:0030658,GO:0030659,GO:0030660,GO:0030662,GO:0031090,GO:0031201,GO:0031410,GO:0031902,GO:0031982,GO:0031984,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0042147,GO:0042175,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044433,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046907,GO:0048193,GO:0048280,GO:0048284,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0061024,GO:0061025,GO:0070727,GO:0071702,GO:0071705,GO:0071840,GO:0072594,GO:0072665,GO:0072666,GO:0090174,GO:0097708,GO:0098588,GO:0098791,GO:0098796,GO:0098805,GO:0098827		ko:K08496	ko04130,map04130				ko00000,ko00001,ko04131				Mammalia	38FPM@33154,3BJE9@33208,3CY4F@33213,3EMQY@33554,3JAX4@40674,481CI@7711,48YSR@7742,KOG3251@1,KOG3251@2759	NA|NA|NA	U	Golgi SNAP receptor complex member 2
